2022-10-06 00:00:00,11692.5,11694.5,11692.5,11693.5,37078.0625
2022-10-06 00:01:00,11693.25,11693.25,11689.75,11690.25,37121.72222222222
2022-10-06 00:02:00,11690.25,11691.25,11689.75,11691.25,37192.89473684211
2022-10-06 00:03:00,11691.25,11691.5,11690.0,11690.75,37230.294117647056
2022-10-06 00:04:00,11690.75,11696.0,11690.75,11695.25,37298.77777777778
2022-10-06 00:05:00,11695.5,11697.25,11694.5,11695.75,37380.34285714286
2022-10-06 00:06:00,11695.75,11697.75,11695.25,11697.0,37442.08823529412
2022-10-06 00:07:00,11696.75,11698.0,11696.75,11697.0,37484.13513513513
2022-10-06 00:08:00,11697.0,11698.5,11695.0,11696.25,37516.828571428574
2022-10-06 00:09:00,11696.25,11696.5,11693.75,11695.0,37581.08571428571
2022-10-06 00:10:00,11695.0,11695.0,11695.0,11695.0,37626.91428571429
2022-10-06 00:11:00,11695.0,11695.0,11695.0,11695.0,37715.35294117647
2022-10-06 00:12:00,11695.0,11695.0,11695.0,11695.0,37825.114285714284
2022-10-06 00:13:00,11695.0,11695.0,11695.0,11695.0,37865.305555555555
2022-10-06 00:14:00,11695.0,11695.0,11695.0,11695.0,37912.15151515151
2022-10-06 00:15:00,11695.0,11695.0,11695.0,11695.0,37972.77142857143
2022-10-06 00:16:00,11695.0,11695.0,11695.0,11695.0,38000.91176470588
2022-10-06 00:17:00,11695.0,11695.0,11695.0,11695.0,38023.606060606064
2022-10-06 00:18:00,11695.0,11695.0,11695.0,11695.0,38082.90909090909
2022-10-06 00:19:00,11695.0,11695.0,11686.5,11689.0,38119.05405405405
2022-10-06 00:20:00,11689.0,11689.75,11689.0,11689.25,38138.0
2022-10-06 00:21:00,11689.25,11691.5,11689.25,11691.5,38197.34375
2022-10-06 00:22:00,11691.5,11693.25,11690.0,11691.75,38253.705882352944
2022-10-06 00:23:00,11692.25,11692.25,11688.75,11689.0,38290.72727272727
2022-10-06 00:24:00,11689.0,11689.75,11687.25,11688.0,38322.705882352944
2022-10-06 00:25:00,11688.0,11688.75,11683.75,11683.75,38364.65714285714
2022-10-06 00:26:00,11683.75,11683.75,11681.25,11681.25,38443.382352941175
